student_id,subject,grade_2019,grade_2020,grade_2021,grade_2022,grade_2023
232814,Kurdish,,,3.0,3.64,3.44
232814,Math,,,2.2800000000000002,2.56,2.88
232814,Religion,,,3.6,3.64,3.8000000000000003
232814,Science,,,3.3333333333333335,2.9166666666666665,2.7083333333333335
232814,Social,,,2.52,3.12,3.44
232820,Arabic,,,4.6,4.6,4.28
232820,English,,,4.52,4.76,4.800000000000001
232820,Kurdish,,,4.5600000000000005,4.84,4.76
232820,Math,,,4.5600000000000005,4.24,4.52
232820,Religion,,,4.68,4.6,4.96
232820,Science,,,4.291666666666666,4.333333333333333,4.666666666666666
232820,Social,,,4.84,4.84,4.92
232837,Arabic,,,4.640000000000001,4.6,4.68
232837,English,,,4.96,4.76,5.0
232837,Kurdish,,,4.640000000000001,4.76,4.96
232837,Math,,,4.92,4.800000000000001,4.92
232837,Religion,,,4.84,5.0,4.92
232837,Science,,,4.666666666666666,4.999999999999999,4.916666666666666
232837,Social,,,4.800000000000001,5.0,5.0
232848,Arabic,,,2.3200000000000003,2.64,2.6
232848,English,,,2.44,2.3200000000000003,2.2
232848,Kurdish,,,2.6799999999999997,3.0,2.7199999999999998
232848,Math,,,2.24,3.52,2.7199999999999998
232848,Religion,,,3.0,3.52,3.24
232848,Science,,,2.5833333333333335,2.9166666666666665,3.2916666666666665
232848,Social,,,2.52,2.76,2.76
232861,Arabic,,,4.52,4.2,4.32
232861,English,,,4.48,4.12,4.4
232861,Kurdish,,,4.08,4.28,4.48
232861,Math,,,4.2,4.04,4.16
232861,Religion,,,4.92,4.92,4.800000000000001
232861,Science,,,4.25,4.833333333333333,4.708333333333333
232861,Social,,,4.84,4.84,4.88
232881,Arabic,,,3.0,3.2800000000000002,3.0
232881,English,,,2.12,3.0,2.56
232881,Kurdish,,,3.0,3.24,3.2
232881,Math,,,3.0,3.4,2.7199999999999998
232881,Religion,,,3.88,3.72,3.6
232881,Science,,,3.9166666666666665,3.4166666666666665,2.75
232881,Social,,,2.8,3.68,3.12
232895,Arabic,,,4.32,3.4,3.92
232895,English,,,4.12,4.08,4.0
232895,Kurdish,,,4.24,4.359999999999999,4.720000000000001
232895,Math,,,4.04,4.2,3.96
232895,Religion,,,4.359999999999999,4.32,4.32
232895,Science,,,3.2916666666666665,3.9166666666666665,4.166666666666666
232895,Social,,,4.359999999999999,3.96,3.72
232901,Arabic,,,4.800000000000001,4.08,4.4
232901,English,,,4.5600000000000005,4.12,4.4
232901,Kurdish,,,5.0,3.88,4.16
232901,Math,,,4.88,3.84,4.48
232901,Religion,,,4.84,4.68,4.720000000000001
232901,Science,,,4.874999999999999,4.25,4.541666666666666
232901,Social,,,4.92,4.52,4.0
232906,Arabic,,,3.64,3.2800000000000002,3.52
232906,English,,,3.0,3.0,2.6799999999999997
232906,Kurdish,,,3.48,3.32,3.32
232906,Math,,,3.0,2.6,3.12
232906,Religion,,,3.32,3.72,4.4399999999999995
232906,Science,,,2.5833333333333335,3.0,3.25
232906,Social,,,3.2800000000000002,3.0,3.12
232908,Arabic,,,5.0,4.88,4.58
232908,English,,,4.68,5.0,4.859999999999999
232908,Kurdish,,,5.0,5.0,4.82
232908,Math,,,4.4399999999999995,4.88,4.78
232908,Religion,,,5.0,5.0,4.88
232918,Arabic,,,2.6,3.0,3.7600000000000002
232918,English,,,3.12,3.08,3.52
232918,Kurdish,,,3.2800000000000002,3.44,4.0
232918,Math,,,2.3600000000000003,3.0,3.56
232918,Religion,,,3.56,3.56,4.12
232918,Science,,,2.2916666666666665,2.9166666666666665,3.2083333333333335
232918,Social,,,2.7199999999999998,2.84,3.56
232954,Arabic,,,4.16,3.56,3.08
232954,English,,,3.88,3.6,4.38
232954,Kurdish,,,3.64,2.88,3.68
232954,Math,,,2.6,2.56,3.08
232954,Religion,,,4.04,4.28,3.5
232969,Arabic,,,4.52,4.4,4.6
232969,English,,,4.76,4.48,4.359999999999999
232969,Kurdish,,,4.0,4.32,4.04
232969,Math,,,4.2,3.7600000000000002,3.84
232969,Religion,,,4.24,4.96,4.6
232969,Science,,,4.0,4.166666666666666,4.166666666666666
232969,Social,,,4.88,4.48,4.32
232984,Arabic,,,3.0,3.0,3.44
232984,English,,,3.0,3.32,3.16
232984,Kurdish,,,3.16,3.0,3.52
232984,Math,,,2.84,3.36,3.2
232984,Religion,,,4.359999999999999,4.24,4.16
232984,Science,,,3.5833333333333335,3.2916666666666665,3.4166666666666665
232984,Social,,,3.04,3.2800000000000002,3.84
233012,Arabic,,,3.48,3.48,1.96
233012,English,,,3.24,2.84,1.62
233012,Kurdish,,,3.64,3.16,2.08
233012,Math,,,3.0,2.56,1.9
233012,Religion,,,4.2,3.72,1.98
233027,Arabic,,,3.0,3.0,2.84
233027,English,,,2.2800000000000002,3.2,2.2800000000000002
233027,Kurdish,,,3.92,3.2,2.76
233027,Math,,,2.56,2.6799999999999997,2.44
233027,Religion,,,4.04,3.88,3.68
233027,Science,,,3.7083333333333335,2.9166666666666665,2.5833333333333335
233027,Social,,,2.6799999999999997,3.2,3.12
233035,Arabic,,,3.6,2.56,2.04
233035,English,,,2.3200000000000003,2.6,2.52
233035,Kurdish,,,3.0,3.0,3.2
233035,Math,,,2.44,2.2800000000000002,3.0
233035,Religion,,,3.08,3.0,2.64
233035,Science,,,2.0416666666666665,2.5416666666666665,2.4166666666666665
233035,Social,,,3.44,2.6799999999999997,2.6
233037,Arabic,,4.48,4.6,4.6,
233037,English,,4.92,4.28,4.24,
233037,Kurdish,,3.84,4.28,4.4399999999999995,
233037,Math,,4.720000000000001,4.12,3.88,
233037,Religion,,4.04,3.92,4.6,
233037,Science,,3.125,3.5416666666666665,3.75,
233037,Social,,3.08,3.88,4.12,
233049,Arabic,,,4.08,3.6,1.8399999999999999
233049,English,,,3.0,2.7199999999999998,2.48
233049,Kurdish,,,3.52,2.84,2.24
233049,Math,,,3.2800000000000002,3.0,2.14
233049,Religion,,,4.48,4.48,2.3600000000000003
233062,Arabic,,,3.36,3.4,3.64
233062,English,,,2.76,3.8000000000000003,3.6
233062,Kurdish,,,3.88,3.56,4.24
233062,Math,,,2.3600000000000003,3.44,3.56
233062,Religion,,,3.88,3.88,4.4399999999999995
233062,Science,,,2.0833333333333335,3.3333333333333335,4.041666666666666
233062,Social,,,2.76,3.64,3.44
233074,Arabic,,,4.12,4.359999999999999,4.24
233074,English,,,4.24,3.88,3.56
233074,Kurdish,,,4.88,4.68,4.32
233074,Math,,,4.04,3.88,3.88
233074,Religion,,,4.6,4.6,4.12
233074,Science,,,4.333333333333333,3.875,3.7083333333333335
233074,Social,,,4.76,4.92,4.5600000000000005
233110,Arabic,,,2.04,2.7199999999999998,2.2800000000000002
233110,English,,,3.12,2.24,2.6
233110,Kurdish,,,3.12,2.6799999999999997,2.7199999999999998
233110,Math,,,2.24,2.6799999999999997,2.76
233110,Religion,,,2.7199999999999998,3.44,3.08
233110,Science,,,2.4583333333333335,2.25,2.9166666666666665
233110,Social,,,2.64,3.0,2.8
233186,Arabic,,,4.0,4.4,4.4399999999999995
233186,English,,,3.92,3.92,4.48
233186,Kurdish,,,4.4,3.96,4.640000000000001
233186,Math,,,4.12,4.0,4.48
233186,Religion,,,4.28,4.68,4.92
233186,Science,,,4.333333333333333,4.583333333333333,4.708333333333333
233186,Social,,,3.7600000000000002,4.52,4.800000000000001
233201,Arabic,,,3.24,3.32,3.48
233201,English,,,4.04,3.04,3.56
233201,Kurdish,,,3.7600000000000002,3.16,4.08
233201,Math,,,4.16,3.32,3.12
233201,Religion,,,4.84,4.68,4.640000000000001
233201,Science,,,3.7083333333333335,3.75,3.6666666666666665
233201,Social,,,3.8000000000000003,3.24,3.64
233209,Arabic,,,4.16,3.0,1.26
233209,English,,,2.2800000000000002,2.6799999999999997,1.5
233209,Kurdish,,,3.56,2.56,1.72
233209,Math,,,3.32,2.3600000000000003,1.16
233209,Religion,,,3.84,4.720000000000001,2.0
233217,Arabic,,,4.32,3.44,4.68
233217,English,,,4.32,4.24,4.5600000000000005
233217,Kurdish,,,3.32,3.48,4.16
233217,Math,,,3.64,4.0,4.16
233217,Religion,,,3.7600000000000002,3.72,4.4399999999999995
233217,Science,,,2.9583333333333335,3.7083333333333335,4.125
233217,Social,,,3.16,3.16,3.6
233222,Arabic,,,3.64,3.4,2.3600000000000003
233222,English,,,3.0,2.84,2.6799999999999997
233222,Kurdish,,,3.24,2.56,2.7
233222,Math,,,2.4000000000000004,2.48,2.2800000000000002
233222,Religion,,,3.6,3.8000000000000003,3.36
233228,Arabic,,,3.4,3.6,1.96
233228,English,,,2.24,2.76,2.3200000000000003
233228,Kurdish,,,3.68,2.44,3.0
233228,Math,,,2.7199999999999998,3.08,2.2199999999999998
233228,Religion,,,4.32,3.88,3.0
233229,Arabic,,,4.92,4.32,4.76
233229,English,,,4.6,4.76,4.68
233229,Kurdish,,,4.640000000000001,4.4,4.6
233229,Math,,,3.96,4.08,4.32
233229,Religion,,,4.800000000000001,4.6,5.0
233229,Science,,,3.2916666666666665,4.166666666666666,4.208333333333333
233229,Social,,,4.4399999999999995,3.96,4.48
233331,Arabic,,,4.2,3.56,3.36
233331,English,,,3.2800000000000002,3.8000000000000003,3.22
233331,Kurdish,,,4.32,3.52,3.04
233331,Math,,,2.6,3.0,2.1
233331,Religion,,,4.76,4.32,3.7
233336,Arabic,,,3.88,3.64,3.88
233336,English,,,4.76,3.72,4.48
233336,Kurdish,,,4.04,3.48,3.72
233336,Math,,,3.88,3.52,3.92
233336,Religion,,,3.52,4.52,4.359999999999999
233336,Science,,,4.416666666666666,3.4583333333333335,4.166666666666666
233336,Social,,,4.32,3.48,4.32
233354,Arabic,,,4.76,4.96,4.640000000000001
233354,English,,,4.76,4.96,4.84
233354,Kurdish,,,4.92,4.76,4.68
233354,Math,,,4.720000000000001,4.52,4.4399999999999995
233354,Religion,,,4.84,5.0,4.800000000000001
233354,Science,,,4.791666666666666,4.791666666666666,4.625
233354,Social,,,4.88,4.84,4.4
233356,Arabic,,,3.7600000000000002,3.2,1.76
233356,English,,,2.7199999999999998,2.64,1.8599999999999999
233356,Kurdish,,,3.4,2.6,1.96
233356,Math,,,2.24,2.7199999999999998,1.92
233356,Religion,,,3.6,3.92,3.0
233378,Arabic,,,3.7600000000000002,3.56,3.68
233378,English,,,4.28,4.359999999999999,4.92
233378,Kurdish,,,3.44,3.44,3.48
233378,Math,,,3.44,3.12,2.88
233378,Religion,,,4.359999999999999,4.48,4.24
233378,Science,,,3.2083333333333335,3.7083333333333335,3.125
233378,Social,,,3.7600000000000002,3.92,3.2800000000000002
233400,Arabic,,,3.88,4.2,3.44
233400,English,,,4.92,3.96,3.68
233400,Kurdish,,,4.800000000000001,4.4399999999999995,4.359999999999999
233400,Math,,,4.800000000000001,4.6,4.359999999999999
233400,Religion,,,4.12,4.76,4.52
233400,Science,,,4.583333333333333,4.25,4.166666666666666
233400,Social,,,5.0,4.6,4.28
233443,Arabic,,3.7600000000000002,,3.16,3.82
233443,Computer,,4.04,,3.72,4.300000000000001
233443,English,,3.32,,3.0,3.12
233443,Kurdish,,4.08,,3.52,4.220000000000001
233443,Math,,3.44,,3.4,3.7600000000000002
233443,Religion,,4.28,,3.64,3.84
233507,Arabic,,,4.32,4.04,3.0
233507,English,,,3.48,3.0,2.16
233507,Kurdish,,,4.12,3.2,2.8
233507,Math,,,3.24,2.4000000000000004,1.8399999999999999
233507,Religion,,,4.6,4.800000000000001,3.6
233516,Arabic,,3.2800000000000002,2.56,3.0,2.66
233516,Biology,,,3.0,3.06,3.06
233516,Chemistry,,,2.64,3.06,2.34
233516,English,,3.44,3.0,2.8200000000000003,3.0
233516,Kurdish,,3.7600000000000002,3.12,3.1,3.48
233516,Math,,3.0,2.3200000000000003,3.44,3.2800000000000002
233516,Physic,,,2.7199999999999998,3.48,2.7199999999999998
233516,Religion,,4.12,,3.72,3.32
233534,Arabic,,,3.68,2.88,3.96
233534,English,,,2.64,2.8,3.52
233534,Kurdish,,,4.0,2.3200000000000003,4.4
233534,Math,,,2.12,2.2800000000000002,3.7600000000000002
233534,Religion,,,4.48,3.6,4.32
233534,Science,,,1.8333333333333335,2.4166666666666665,4.25
233534,Social,,,3.12,3.0,3.64
233545,Arabic,,,4.16,4.24,3.36
233545,English,,,3.72,3.6,3.58
233545,Kurdish,,,4.4,4.0,4.2
233545,Math,,,3.56,3.84,3.06
233545,Religion,,,4.800000000000001,4.720000000000001,4.12
233547,Arabic,,2.2800000000000002,2.08,1.74,
233547,English,,2.7199999999999998,2.64,2.24,
233547,Kurdish,,3.0,2.76,2.44,
233547,Math,,2.16,1.72,1.98,
233552,Arabic,,,3.8000000000000003,3.2,3.44
233552,English,,,2.52,3.12,3.0
233552,Kurdish,,,3.36,3.0,3.08
233552,Math,,,2.3600000000000003,3.4,2.76
233552,Religion,,,3.2800000000000002,3.52,3.8000000000000003
233552,Science,,,2.0833333333333335,2.9166666666666665,2.9583333333333335
233552,Social,,,2.56,3.16,2.6799999999999997
233570,Arabic,,,3.4,3.44,1.76
233570,English,,,2.76,2.84,1.92
233570,Kurdish,,,3.96,2.8,2.34
233570,Math,,,3.44,2.3600000000000003,1.9
233570,Religion,,,4.720000000000001,4.720000000000001,2.42
233573,Arabic,,3.52,,3.5700000000000003,3.54
233573,English,,3.64,,4.04,4.42
233573,Kurdish,,4.4399999999999995,,3.67,3.5
233573,Math,,3.92,,3.52,3.9
233573,Religion,,4.96,,4.55,4.66
233584,Arabic,,3.48,,4.05,4.2
233584,English,,3.56,,4.0200000000000005,4.24
233584,Kurdish,,4.08,,3.6900000000000004,3.74
233584,Math,,3.8000000000000003,,3.9400000000000004,4.4
233584,Religion,,4.88,,4.59,4.7
233592,Arabic,,,3.48,3.36,2.64
233592,English,,,2.44,2.7199999999999998,3.0
233592,Kurdish,,,3.44,3.04,3.24
233592,Math,,,3.0,3.08,3.2
233592,Religion,,,4.2,3.8000000000000003,3.56
233596,Arabic,,4.12,3.68,3.34,
233596,English,,3.6,3.64,3.08,
233596,Kurdish,,4.04,3.48,3.06,
233596,Math,,4.800000000000001,3.52,3.44,
233620,Arabic,,,4.88,4.32,3.14
233620,English,,,3.8000000000000003,4.359999999999999,2.7199999999999998
233620,Kurdish,,,4.24,4.359999999999999,3.42
233620,Math,,,3.32,3.6,2.2199999999999998
233620,Religion,,,4.76,4.84,3.7800000000000002
233622,Arabic,,,4.12,4.6,3.66
233622,English,,,3.68,3.32,3.1
233622,Kurdish,,,3.92,4.800000000000001,3.96
233622,Math,,,3.48,4.0,3.3000000000000003
233622,Religion,,,4.92,5.0,4.48
233746,Arabic,,3.64,,3.12,3.48
233746,Computer,,3.04,,3.46,3.64
233746,English,,3.52,,3.0,3.02
233746,Kurdish,,3.92,,3.4,3.32
233746,Math,,3.64,,3.56,3.4
233746,Religion,,3.88,,4.0600000000000005,3.58
233830,Arabic,,,3.64,3.08,3.12
233830,English,,,3.88,3.48,3.32
233830,Kurdish,,,3.08,3.16,3.0
233830,Math,,,3.0,3.0,2.7199999999999998
233830,Religion,,,3.2800000000000002,3.44,3.7600000000000002
233830,Science,,,2.5,2.5833333333333335,2.7916666666666665
233830,Social,,,3.44,3.0,2.6
233845,Arabic,,,4.84,4.76,4.76
233845,English,,,4.359999999999999,4.4,4.640000000000001
233845,Kurdish,,,4.92,4.52,4.52
233845,Math,,,4.720000000000001,4.4399999999999995,4.4399999999999995
233845,Religion,,,4.88,4.92,4.96
233845,Science,,,4.916666666666666,4.291666666666666,4.541666666666666
233845,Social,,,4.84,4.2,4.12
233868,Arabic,,,4.12,3.68,4.24
233868,English,,,3.16,3.88,3.56
233868,Kurdish,,,3.8000000000000003,3.96,4.16
233868,Math,,,3.88,3.84,3.88
233868,Religion,,,4.24,4.12,4.76
233868,Science,,,3.5,4.083333333333333,4.0
233868,Social,,,3.84,4.2,3.88
233877,Arabic,,,2.16,2.3600000000000003,2.4000000000000004
233877,English,,,2.76,3.0,2.6
233877,Kurdish,,,3.32,3.24,3.2800000000000002
233877,Math,,,3.32,3.44,3.56
233877,Religion,,,3.12,3.52,3.7600000000000002
233877,Science,,,3.5,3.4583333333333335,3.875
233877,Social,,,3.2800000000000002,3.0,3.36
233883,Arabic,,,4.2,3.32,3.32
233883,English,,,4.04,2.6799999999999997,3.0
233883,Kurdish,,,3.92,3.56,3.16
233883,Math,,,4.08,3.0,2.8
233883,Religion,,,4.24,3.96,4.04
233883,Science,,,3.8333333333333335,3.1666666666666665,2.75
233883,Social,,,4.2,3.48,3.32
233897,Arabic,,,3.6,3.64,3.56
233897,English,,,3.8000000000000003,3.64,3.48
233897,Kurdish,,,4.0,3.92,3.7600000000000002
233897,Math,,,3.2800000000000002,3.32,3.24
233897,Religion,,,3.24,4.16,4.48
233897,Science,,,2.5,2.9166666666666665,3.2083333333333335
233897,Social,,,3.88,3.2800000000000002,3.4
233903,Arabic,,,1.8,3.0,2.04
233903,English,,,3.52,4.08,3.64
233903,Kurdish,,,3.0,3.12,3.48
233903,Math,,,2.3600000000000003,2.48,2.52
233903,Religion,,,3.0,3.36,2.08
233903,Science,,,2.5,3.0833333333333335,2.9166666666666665
233903,Social,,,3.0,2.52,3.04
233910,Arabic,,,3.64,3.8000000000000003,3.44
233910,English,,,4.5600000000000005,4.2,4.24
233910,Kurdish,,,4.640000000000001,4.04,4.16
233910,Math,,,3.44,4.12,4.0
233910,Religion,,,4.12,4.2,4.24
233910,Science,,,4.25,4.0,4.0
233910,Social,,,3.92,3.92,3.88
233916,Arabic,,,2.6,3.0,3.44
233916,English,,,3.56,3.2800000000000002,4.04
233916,Kurdish,,,3.36,3.0,3.36
233916,Math,,,3.0,3.6,3.96
233916,Religion,,,3.0,3.64,3.96
233916,Science,,,3.5833333333333335,3.4166666666666665,4.0
233916,Social,,,3.0,3.56,3.7600000000000002
233930,Arabic,,,2.64,2.6,2.76
233930,English,,,2.76,3.0,3.48
233930,Kurdish,,,3.44,3.44,4.04
233930,Math,,,2.6799999999999997,2.48,3.24
233930,Religion,,,3.4,4.12,3.88
233930,Science,,,3.8333333333333335,3.3333333333333335,4.125
233930,Social,,,3.68,3.84,4.68
233946,Arabic,,,3.64,4.800000000000001,4.16
233946,English,,,3.4,3.96,4.04
233946,Kurdish,,,4.28,4.4,4.640000000000001
233946,Math,,,4.68,4.24,4.2
233946,Religion,,,4.359999999999999,4.5600000000000005,4.720000000000001
233946,Science,,,4.208333333333333,4.0,4.375
233946,Social,,,4.48,4.68,4.52
233953,Arabic,,,3.0,3.24,3.24
233953,English,,,2.3200000000000003,2.2800000000000002,2.44
233953,Kurdish,,,3.4,3.0,3.56
233953,Math,,,2.52,2.6,2.6
233953,Religion,,,4.32,3.44,3.44
233953,Science,,,2.9166666666666665,2.9583333333333335,3.2083333333333335
233953,Social,,,3.0,2.2800000000000002,3.0
233961,Arabic,,,3.64,3.12,3.68
233961,English,,,3.48,3.56,3.32
233961,Kurdish,,,3.84,3.7600000000000002,3.56
233961,Math,,,4.08,3.48,3.56
233961,Religion,,,3.64,3.64,4.28
233961,Science,,,3.0833333333333335,3.2083333333333335,3.5416666666666665
233961,Social,,,4.32,3.56,3.4
233978,Arabic,,,3.0,2.8,3.0
233978,English,,,3.16,2.64,2.56
233978,Kurdish,,,3.48,3.0,3.36
233978,Math,,,2.44,2.04,2.3200000000000003
233978,Religion,,,3.64,3.52,3.88
233978,Science,,,2.4583333333333335,2.625,2.4583333333333335
233978,Social,,,3.04,3.2800000000000002,2.7199999999999998
233984,Arabic,,,4.359999999999999,3.08,3.0
233984,English,,,3.56,3.44,2.8
233984,Kurdish,,,3.36,3.36,3.08
233984,Math,,,3.96,2.56,3.0
233984,Religion,,,3.64,3.72,3.64
233984,Science,,,2.9166666666666665,2.5416666666666665,2.9583333333333335
233984,Social,,,3.56,3.24,3.0
233991,Arabic,,,4.24,3.68,3.84
233991,English,,,4.359999999999999,4.04,4.08
233991,Kurdish,,,4.640000000000001,4.0,4.28
233991,Math,,,4.52,4.48,3.88
233991,Religion,,,4.720000000000001,4.48,4.720000000000001
233991,Science,,,3.7916666666666665,3.5416666666666665,4.416666666666666
233991,Social,,,3.8000000000000003,4.2,3.8000000000000003
233996,Arabic,,,3.52,4.12,3.92
233996,English,,,4.0,4.24,4.24
233996,Kurdish,,,4.68,4.24,4.24
233996,Math,,,4.359999999999999,4.32,4.52
233996,Religion,,,4.08,4.4,4.6
233996,Science,,,4.75,4.708333333333333,4.666666666666666
233996,Social,,,4.640000000000001,4.52,4.6
234001,Arabic,,,2.16,3.2600000000000002,3.2
234001,Economics,,,2.3200000000000003,2.6,4.12
234001,English,,,2.12,2.7,3.24
234001,Geography,,,2.97979797979798,3.5858585858585856,3.505050505050505
234001,History,,,2.3548387096774195,3.537634408602151,3.559139784946237
234001,Kurdish,,,3.0,2.56,3.56
234001,Math,,,2.52,2.54,3.68
234001,Religion,,,3.88,3.6,3.72
234001,Sociology,,,2.969543147208122,2.969543147208122,4.431472081218274
234011,Arabic,,,2.2800000000000002,2.7199999999999998,3.84
234011,English,,,1.48,2.2800000000000002,3.4
234011,Kurdish,,,2.2,2.6,3.6
234011,Math,,,2.04,2.34,4.08
234076,Arabic,,3.0,,3.4,3.74
234076,Computer,,3.8000000000000003,,3.4,3.88
234076,English,,3.4,,3.12,3.0
234076,Kurdish,,4.24,,3.48,3.94
234076,Math,,3.24,,4.0600000000000005,3.24
234076,Religion,,4.28,,4.54,4.16
234086,Arabic,,2.3200000000000003,,1.8,2.16
234086,Computer,,3.56,,2.3600000000000003,2.1
234086,English,,2.56,,2.0,2.24
234086,Kurdish,,3.52,,1.98,2.1799999999999997
234086,Math,,3.0,,2.04,2.2199999999999998
234086,Religion,,3.16,,3.0,2.56
234148,Arabic,,2.24,2.4000000000000004,2.1799999999999997,
234148,English,,3.0,2.16,1.82,
234148,Kurdish,,3.12,2.76,2.02,
234148,Math,,3.0,2.3200000000000003,2.1,
234154,Arabic,,3.04,3.88,3.24,3.1
234154,English,,4.4399999999999995,4.2,3.08,2.8
234154,Kurdish,,4.48,3.64,3.44,2.7199999999999998
234154,Math,,4.4399999999999995,4.6,4.28,2.7199999999999998
234154,Religion,,4.24,4.96,4.48,4.0
234154,Science,,4.166666666666666,4.208333333333333,3.5,
234154,Social,,4.32,3.8000000000000003,3.72,
234157,Arabic,,3.0,3.12,2.76,3.0
234157,Economics,,,2.7199999999999998,3.04,3.0
234157,English,,2.56,3.0,2.7,2.04
234157,Geography,,,3.7474747474747474,2.97979797979798,2.0505050505050506
234157,History,,,3.516129032258065,2.870967741935484,2.870967741935484
234157,Kurdish,,3.08,3.04,2.6799999999999997,3.34
234157,Math,,2.48,3.08,2.44,3.06
234157,Religion,,3.32,3.0,3.18,3.36
234163,Arabic,,4.12,,4.16,4.34
234163,English,,4.08,,4.75,4.88
234163,Kurdish,,4.68,,4.5,4.720000000000001
234163,Math,,4.52,,4.5200000000000005,4.82
234163,Religion,,4.800000000000001,,4.720000000000001,4.7
234187,Arabic,,4.720000000000001,3.84,4.1,
234187,English,,4.640000000000001,3.96,3.98,
234187,Kurdish,,4.359999999999999,3.36,3.68,
234187,Math,,3.56,3.08,3.04,
234192,Arabic,,3.6,,3.2,3.18
234192,Computer,,3.96,,3.66,3.14
234192,English,,3.32,,3.64,3.4
234192,Kurdish,,3.8000000000000003,,3.08,3.0
234192,Math,,3.36,,3.18,3.08
234192,Religion,,4.32,,3.74,3.36
234218,Arabic,,3.04,,2.02,2.2
234218,Computer,,4.16,,3.62,3.16
234218,English,,3.24,,2.58,3.2800000000000002
234218,Kurdish,,3.0,,1.8599999999999999,2.54
234218,Math,,3.04,,1.96,1.58
234218,Religion,,3.04,,3.02,3.12
234268,Arabic,,2.6,3.08,2.88,2.54
234268,English,,3.56,3.56,4.16,3.66
234268,Kurdish,,3.32,3.68,3.2,2.44
234268,Math,,3.32,3.0,3.08,2.56
234268,Religion,,3.24,3.44,3.88,3.16
234268,Science,,3.4166666666666665,4.375,3.7916666666666665,
234268,Social,,3.0,3.52,3.32,
234349,Arabic,,,3.04,2.48,3.24
234349,Biology,,,3.16,3.0,2.64
234349,Chemistry,,,4.04,2.48,3.12
234349,English,,,2.48,2.7199999999999998,3.0
234349,Kurdish,,,3.32,3.52,3.44
234349,Math,,,3.0,2.64,3.0
234349,Physic,,,3.24,2.76,2.64
234414,Arabic,,,3.48,3.9,3.02
234414,English,,,3.12,3.7800000000000002,2.7199999999999998
234414,Kurdish,,,3.12,3.0,2.5
234414,Math,,,1.88,3.6,2.26
234620,Arabic,,3.4,,2.6799999999999997,3.34
234620,Computer,,3.36,,3.0,3.2600000000000002
234620,English,,3.16,,2.52,3.44
234620,Kurdish,,4.08,,3.0,3.2600000000000002
234620,Math,,3.0,,2.04,2.2800000000000002
234620,Religion,,4.08,,3.44,3.58
234627,Arabic,,4.24,,3.8000000000000003,3.52
234627,Computer,,4.24,,4.76,4.5600000000000005
234627,English,,4.32,,4.18,3.54
234627,Kurdish,,4.4399999999999995,,4.0600000000000005,3.9
234627,Math,,4.4,,4.24,3.36
234627,Religion,,4.5600000000000005,,4.359999999999999,4.2
234638,Arabic,,4.16,,3.2800000000000002,3.6
234638,Computer,,3.68,,3.34,3.18
234638,English,,4.28,,3.7600000000000002,3.24
234638,Kurdish,,4.800000000000001,,3.32,3.54
234638,Math,,3.8000000000000003,,3.08,3.1
234638,Religion,,4.08,,4.52,4.0
234672,Arabic,,4.12,,3.32,3.98
234672,Computer,,3.24,,2.7800000000000002,3.64
234672,English,,3.4,,3.0,3.58
234672,Kurdish,,4.2,,3.1,2.7
234672,Math,,2.6,,2.2199999999999998,3.46
234672,Religion,,3.7600000000000002,,3.88,3.68
234678,Arabic,,2.48,,2.52,2.66
234678,Computer,,2.4000000000000004,,3.0,3.48
234678,English,,3.0,,2.26,3.0
234678,Kurdish,,4.12,,2.3200000000000003,3.0
234678,Math,,3.2,,2.6799999999999997,3.02
234678,Religion,,3.2,,3.0,3.74
234680,Arabic,,3.32,,2.76,2.1
234680,Computer,,2.4000000000000004,,2.62,2.44
234680,English,,3.0,,2.12,2.24
234680,Kurdish,,4.28,,1.92,2.34
234680,Math,,3.0,,2.14,2.34
234680,Religion,,3.72,,3.32,2.54
234697,Arabic,,3.72,,4.2,4.6
234697,Computer,,3.92,,4.9399999999999995,5.0
234697,English,,3.92,,4.26,4.4399999999999995
234697,Kurdish,,4.52,,4.1,4.78
234697,Math,,4.24,,4.0600000000000005,4.300000000000001
234697,Religion,,4.32,,4.6,4.9
234706,Arabic,,3.08,,2.6799999999999997,3.18
234706,Computer,,3.0,,3.0,3.36
234706,English,,3.0,,3.04,3.0
234706,Kurdish,,3.88,,2.7800000000000002,3.42
234706,Math,,3.0,,3.0,3.16
234706,Religion,,3.32,,3.2,3.46
234710,Arabic,,2.2800000000000002,2.44,2.56,
234710,English,,3.0,3.16,2.56,
234710,Kurdish,,3.08,3.2800000000000002,2.6799999999999997,
234710,Math,,1.92,3.0,2.64,
234710,Religion,,3.08,3.24,3.24,
234710,Science,,1.8333333333333335,2.4583333333333335,2.9583333333333335,
234710,Social,,2.52,2.3200000000000003,2.48,
234711,Arabic,,4.640000000000001,,4.359999999999999,3.66
234711,Computer,,4.4399999999999995,,4.48,3.42
234711,English,,4.68,,4.640000000000001,4.0600000000000005
234711,Kurdish,,4.92,,3.72,3.46
234711,Math,,4.800000000000001,,3.52,3.0
234711,Religion,,4.5600000000000005,,4.68,3.84
234742,Arabic,,3.44,,3.0,3.36
234742,Computer,,3.96,,3.86,3.6
234742,English,,3.0,,3.0,3.0
234742,Kurdish,,3.44,,3.02,3.4
234742,Math,,3.04,,3.02,2.8
234742,Religion,,3.48,,3.38,3.48
234743,Arabic,,4.52,,4.300000000000001,4.62
